ID,cycles,T24,T30,T50,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,labels
3,76,642.52,1589.35,1405.34,2388.0,9062.69,47.35,522.25,2388.06,8140.33,8.3813,392,38.95,23.4065,0
3,77,642.98,1584.13,1405.99,2388.02,9069.75,47.16,522.52,2388.06,8143.62,8.4375,393,38.78,23.4131,0
3,78,642.43,1579.52,1400.53,2388.06,9064.15,47.38,521.57,2388.09,8140.42,8.4174,390,38.97,23.3301,0
3,79,642.31,1582.4,1403.49,2388.03,9063.54,47.28,522.72,2388.0,8144.12,8.384,393,38.92,23.3451,0
3,80,641.74,1580.95,1405.37,2388.03,9062.23,47.34,521.97,2387.99,8148.72,8.3935,392,39.03,23.5181,0
3,81,642.55,1581.73,1402.65,2388.1,9056.0,47.46,521.34,2387.96,8144.95,8.4145,391,38.86,23.3728,0
3,82,642.24,1583.69,1400.4,2388.05,9071.16,47.22,522.16,2388.05,8148.16,8.4089,393,38.87,23.3822,0
3,83,642.27,1591.3,1398.73,2388.0,9062.92,47.51,522.02,2388.01,8143.8,8.3789,393,39.0,23.4426,0
3,84,642.18,1593.32,1400.62,2388.03,9062.78,47.51,522.19,2388.06,8141.69,8.3901,392,38.89,23.3873,0
3,85,641.95,1587.14,1414.11,2388.01,9067.15,47.25,521.84,2388.07,8144.64,8.3949,391,38.87,23.314,0
3,86,642.69,1586.09,1401.01,2387.99,9067.61,47.37,522.19,2388.06,8145.65,8.4188,393,39.03,23.3333,0
3,87,642.32,1588.25,1402.17,2388.01,9063.48,47.32,522.1,2388.02,8145.39,8.3939,391,39.01,23.3373,0
3,88,642.27,1585.9,1400.09,2388.02,9067.17,47.33,521.9,2388.01,8146.69,8.4078,393,39.04,23.2656,0
3,89,642.33,1582.29,1404.14,2388.05,9066.64,47.39,521.93,2388.02,8146.55,8.4044,394,38.81,23.3864,0
3,90,642.36,1597.84,1406.26,2388.06,9068.61,47.4,521.92,2388.08,8146.94,8.3972,393,38.81,23.2711,0
3,91,641.99,1582.81,1399.5,2388.03,9058.01,47.38,521.83,2388.01,8139.12,8.4327,393,38.95,23.3909,0
3,92,642.29,1590.07,1400.27,2387.99,9066.58,47.39,521.96,2387.97,8152.49,8.373,391,38.87,23.4344,0
3,93,642.1,1593.66,1409.21,2387.99,9070.02,47.43,521.6,2388.09,8146.23,8.4032,392,39.21,23.2352,0
3,94,642.58,1588.9,1401.08,2388.0,9069.01,47.48,521.94,2388.01,8147.33,8.4166,392,39.0,23.4437,0
3,95,642.37,1585.69,1406.13,2388.09,9063.16,47.32,521.79,2388.05,8146.34,8.4012,392,38.89,23.4594,0
3,96,642.89,1582.86,1400.62,2388.0,9065.97,47.31,521.48,2388.0,8146.97,8.4333,393,38.87,23.378,0
3,97,642.94,1587.51,1408.05,2388.05,9066.74,47.41,522.71,2388.05,8152.99,8.4313,393,38.79,23.3339,0
3,98,642.4,1586.19,1403.62,2388.03,9066.24,47.35,521.93,2388.06,8148.92,8.4405,392,38.96,23.2921,0
3,99,642.67,1589.42,1398.72,2388.0,9067.95,47.37,522.06,2388.06,8147.73,8.4388,392,38.91,23.3834,0
3,100,642.29,1579.98,1404.16,2388.01,9071.46,47.3,522.01,2388.05,8148.27,8.4212,390,38.88,23.3073,0
3,101,642.24,1587.77,1405.55,2388.03,9067.93,47.42,522.6,2388.07,8146.15,8.4112,392,38.75,23.3883,0
3,102,642.63,1579.35,1408.84,2388.04,9068.94,47.39,521.95,2388.03,8154.61,8.3913,392,38.97,23.3669,0
3,103,642.28,1585.62,1395.4,2388.05,9075.57,47.48,522.05,2388.03,8154.38,8.4025,391,38.96,23.3251,0
3,104,642.46,1586.74,1403.37,2388.05,9070.59,47.44,521.66,2388.04,8146.65,8.4345,393,38.93,23.2958,0
3,105,641.85,1591.89,1397.73,2388.08,9062.39,47.32,521.73,2388.04,8145.37,8.4312,392,38.93,23.321,0
3,106,642.51,1586.44,1405.62,2388.04,9074.76,47.32,522.11,2388.04,8157.87,8.4098,392,38.93,23.3755,0
3,107,642.36,1586.96,1410.67,2388.07,9071.53,47.45,521.79,2388.04,8146.39,8.4326,392,38.89,23.3666,0
3,108,642.98,1583.29,1405.94,2388.08,9068.9,47.25,521.48,2388.05,8147.9,8.4371,392,38.89,23.4032,1
3,109,642.48,1588.21,1402.77,2388.05,9073.77,47.32,521.59,2388.05,8149.98,8.4285,392,38.9,23.2637,1
3,110,642.92,1592.41,1403.14,2388.04,9075.03,47.41,521.46,2388.05,8150.96,8.4157,393,38.88,23.2577,1
3,111,642.25,1583.83,1401.73,2388.04,9070.35,47.41,522.09,2387.99,8152.99,8.4242,394,38.77,23.3791,1
3,112,642.65,1584.14,1400.61,2388.03,9067.74,47.41,521.35,2388.03,8155.89,8.4176,393,39.0,23.314,1
3,113,642.5,1590.74,1408.52,2388.05,9071.48,47.41,522.28,2388.05,8152.76,8.4318,393,38.95,23.3993,1
3,114,642.46,1588.4,1407.81,2388.04,9076.18,47.18,521.68,2388.02,8154.99,8.4222,392,38.78,23.3687,1
3,115,642.22,1588.97,1400.56,2388.02,9076.34,47.53,521.6,2388.08,8152.31,8.4566,393,39.01,23.3428,1
3,116,642.62,1591.56,1407.84,2388.06,9068.22,47.36,521.91,2387.99,8145.08,8.4083,392,38.77,23.4147,1
3,117,642.76,1587.74,1402.28,2388.05,9086.93,47.48,521.74,2388.04,8152.14,8.423,391,38.84,23.4284,1
3,118,642.26,1590.05,1408.53,2388.03,9076.02,47.44,522.37,2388.05,8152.0,8.4675,392,38.92,23.2813,1
3,119,642.0,1588.1,1398.22,2388.05,9075.77,47.53,521.72,2388.05,8157.34,8.4442,393,38.85,23.2826,1
3,120,642.6,1585.58,1408.79,2388.06,9075.42,47.35,521.47,2388.03,8161.18,8.4458,391,38.83,23.3816,1
3,121,642.27,1585.86,1413.79,2388.03,9082.5,47.48,521.77,2388.01,8162.35,8.4103,392,38.92,23.2834,1
3,122,642.72,1586.83,1406.06,2388.02,9084.14,47.43,521.94,2388.05,8160.58,8.413,393,38.72,23.2005,1
3,123,642.49,1594.72,1408.04,2388.04,9079.55,47.56,522.27,2388.03,8164.19,8.4506,394,39.0,23.4,1
3,124,642.0,1588.41,1405.29,2388.04,9083.78,47.31,521.32,2388.1,8161.91,8.4264,394,39.09,23.3056,1
3,125,642.82,1580.5,1405.04,2388.01,9081.3,47.34,521.86,2388.06,8161.3,8.464,394,38.8,23.2509,1
3,126,642.76,1583.13,1409.96,2388.02,9076.07,47.41,521.56,2388.11,8156.2,8.4597,394,38.9,23.2845,1
3,127,642.67,1593.61,1395.95,2388.05,9088.03,47.54,521.42,2388.09,8164.96,8.437,392,38.91,23.2823,1
3,128,642.22,1592.24,1409.32,2388.02,9084.04,47.55,522.15,2388.07,8169.19,8.4587,394,38.89,23.3247,1
3,129,643.1,1597.5,1405.91,2388.07,9091.26,47.33,522.43,2388.04,8163.03,8.43,393,38.87,23.2454,1
3,130,642.57,1584.08,1410.11,2388.1,9089.67,47.53,521.55,2388.09,8168.38,8.4656,392,38.85,23.322,1
3,131,642.5,1589.91,1406.13,2388.09,9085.91,47.44,521.22,2388.02,8166.86,8.4311,394,38.77,23.2491,1
3,132,642.35,1592.88,1408.51,2388.07,9095.25,47.57,521.22,2388.03,8166.4,8.4631,394,38.82,23.3883,1
3,133,642.62,1589.14,1409.48,2388.01,9089.42,47.47,521.44,2388.0,8167.34,8.4447,394,38.75,23.3143,1
3,134,642.45,1586.99,1406.61,2388.05,9091.09,47.64,521.6,2388.07,8169.28,8.4601,393,38.84,23.208,1
3,135,642.52,1588.65,1407.5,2387.99,9089.64,47.54,521.63,2388.06,8163.38,8.4512,393,38.79,23.3407,1
3,136,642.6,1592.25,1405.41,2388.08,9097.15,47.6,521.37,2388.09,8166.47,8.4234,395,38.66,23.272,1
3,137,642.75,1589.57,1409.77,2388.08,9097.8,47.33,521.66,2388.03,8173.71,8.4339,394,38.74,23.244,1
3,138,642.3,1599.56,1407.3,2388.01,9097.97,47.52,521.91,2388.05,8166.72,8.4614,393,38.88,23.2957,1
3,139,643.08,1594.87,1415.14,2388.08,9089.36,47.53,521.71,2388.07,8173.47,8.4823,393,38.86,23.3022,1
3,140,642.87,1589.67,1414.46,2388.04,9089.2,47.39,521.33,2388.0,8175.9,8.4544,394,38.89,23.2051,1
3,141,643.08,1584.87,1412.02,2388.11,9098.7,47.66,521.7,2388.04,8177.5,8.4394,394,38.77,23.2201,1
3,142,643.03,1587.35,1413.05,2388.02,9098.87,47.69,521.23,2388.06,8177.01,8.4786,394,38.91,23.3298,1
3,143,642.48,1594.94,1402.45,2388.05,9101.3,47.56,521.36,2388.08,8177.99,8.4217,394,38.73,23.3126,1
3,144,642.48,1593.19,1416.18,2388.06,9101.55,47.49,521.33,2388.07,8179.98,8.4587,391,38.71,23.2089,2
3,145,642.65,1591.66,1403.51,2388.06,9105.53,47.47,521.27,2388.03,8179.92,8.4219,394,38.88,23.2711,2
3,146,643.71,1589.2,1413.64,2388.07,9109.59,47.43,521.16,2388.03,8183.78,8.458,393,38.74,23.331,2
3,147,643.07,1590.59,1411.55,2388.09,9109.19,47.62,521.37,2388.02,8183.29,8.4965,396,38.92,23.3225,2
3,148,642.69,1589.28,1421.05,2388.05,9112.94,47.5,521.1,2388.09,8177.05,8.4426,394,38.77,23.2463,2
3,149,643.26,1594.66,1414.51,2388.09,9113.8,47.64,521.18,2388.06,8183.53,8.4499,394,38.8,23.3094,2
3,150,643.08,1591.34,1407.58,2388.04,9108.76,47.78,521.77,2388.12,8185.67,8.4995,393,38.84,23.2518,2
3,151,643.04,1594.47,1420.87,2388.05,9117.82,47.61,521.26,2388.04,8192.2,8.442,393,38.74,23.2479,2
3,152,643.34,1599.53,1411.65,2388.06,9116.1,47.66,520.99,2388.02,8186.26,8.4818,395,38.86,23.3026,2
3,153,642.89,1594.75,1416.95,2388.08,9114.32,47.63,521.06,2388.14,8191.86,8.4479,395,38.72,23.1607,2
3,154,643.15,1599.04,1414.53,2388.03,9123.01,47.63,521.48,2388.0,8191.96,8.4483,393,38.63,23.1781,2
3,155,642.83,1588.51,1413.92,2388.05,9130.48,47.69,521.28,2388.01,8193.56,8.462,395,38.71,23.2262,2
3,156,643.52,1597.3,1411.91,2388.09,9121.93,47.67,521.1,2388.04,8196.33,8.4749,396,38.7,23.1933,2
3,157,642.84,1599.31,1414.01,2388.11,9126.88,47.82,521.11,2388.07,8195.97,8.4683,395,38.6,23.0792,2
3,158,643.19,1593.16,1421.83,2388.1,9134.44,47.74,521.26,2388.07,8204.2,8.4977,394,38.56,23.1803,2
3,159,642.71,1597.8,1415.2,2388.11,9127.25,47.72,521.08,2388.04,8198.23,8.4882,394,38.6,23.1906,2
3,160,642.48,1595.61,1415.88,2388.1,9131.44,47.76,521.16,2388.13,8203.54,8.4458,393,38.69,23.2144,2
3,161,643.6,1594.41,1416.4,2388.06,9146.21,47.68,520.48,2388.09,8202.48,8.4779,394,38.62,23.19,2
3,162,643.11,1594.78,1420.33,2388.12,9134.86,47.89,521.51,2388.04,8204.85,8.4726,393,38.67,23.0617,2
3,163,643.0,1597.51,1422.22,2388.13,9142.78,47.58,521.34,2388.13,8209.22,8.4766,394,38.64,23.1448,2
3,164,643.09,1601.99,1416.56,2388.09,9143.64,47.81,520.78,2388.06,8209.0,8.5019,395,38.74,23.0846,2
3,165,642.96,1601.94,1416.31,2388.09,9150.46,47.97,521.1,2388.09,8215.68,8.4846,396,38.69,23.123,2
3,166,642.9,1598.82,1419.27,2388.04,9153.66,47.79,520.98,2388.08,8218.07,8.5133,395,38.52,23.1578,2
3,167,643.38,1605.41,1415.96,2388.17,9149.93,47.97,520.47,2388.11,8223.46,8.4815,396,38.68,23.147,2
3,168,643.46,1593.72,1422.59,2388.11,9154.65,47.93,520.75,2388.1,8221.68,8.5141,395,38.49,23.2036,2
3,169,643.55,1602.9,1424.39,2388.13,9157.05,47.9,520.19,2388.14,8230.54,8.4936,395,38.52,23.1723,2
3,170,643.35,1606.1,1428.52,2388.12,9159.3,48.14,520.62,2388.13,8230.71,8.4758,395,38.48,23.1829,2
3,171,643.36,1603.48,1419.33,2388.16,9170.51,47.91,520.75,2388.15,8233.24,8.5011,395,38.7,23.1225,2
3,172,643.62,1597.73,1426.38,2388.08,9168.78,47.64,520.25,2388.06,8235.35,8.5219,396,38.85,23.2086,2
3,173,643.64,1604.78,1417.29,2388.14,9174.85,48.16,520.7,2388.11,8234.4,8.4763,394,38.51,23.1498,2
3,174,643.46,1602.86,1424.79,2388.13,9179.87,47.84,520.02,2388.14,8234.96,8.5363,396,38.53,23.0144,2
3,175,643.15,1603.74,1424.17,2388.06,9172.76,48.12,520.34,2388.14,8238.86,8.5066,396,38.49,22.9909,2
3,176,643.93,1595.61,1438.51,2388.18,9185.88,47.98,520.91,2388.12,8251.82,8.5245,396,38.49,23.0656,2
3,177,643.68,1601.21,1423.5,2388.13,9191.53,48.1,520.19,2388.16,8249.86,8.5286,397,38.37,23.0336,2
3,178,643.66,1606.5,1430.55,2388.19,9193.98,48.38,520.14,2388.12,8253.84,8.5351,399,38.57,23.1323,2
3,179,643.51,1604.8,1428.23,2388.14,9197.52,48.09,519.53,2388.2,8255.34,8.5056,398,38.4,22.9562,2
4,1,642.6,1585.4,1402.85,2388.06,9051.1,47.29,521.94,2388.07,8131.5,8.42,393,39.04,23.3814,0
4,2,642.45,1583.54,1410.36,2388.06,9048.41,47.35,521.7,2388.04,8129.53,8.3999,391,39.02,23.4437,0
4,3,642.16,1586.59,1398.65,2388.08,9052.57,47.4,521.35,2388.09,8131.24,8.415,391,38.96,23.3314,0
4,4,642.73,1583.96,1400.32,2388.08,9047.7,47.39,522.0,2388.01,8132.9,8.4309,392,38.87,23.4338,0
4,5,642.11,1590.62,1399.42,2388.1,9046.98,47.26,521.35,2388.11,8126.94,8.4164,393,38.91,23.2896,0
4,6,642.46,1588.76,1407.78,2388.04,9048.78,47.18,521.9,2388.09,8136.69,8.4313,392,38.94,23.3491,0
4,7,642.26,1586.91,1404.44,2388.06,9053.53,47.45,521.96,2388.08,8130.68,8.4372,393,38.87,23.4134,0
4,8,641.97,1584.18,1406.22,2388.05,9048.79,47.24,521.77,2388.06,8134.3,8.4169,393,38.91,23.4044,0
4,9,642.59,1584.78,1403.51,2388.06,9051.3,47.43,522.23,2388.0,8132.18,8.388,393,38.88,23.3179,0
4,10,642.78,1586.0,1400.12,2388.06,9050.49,47.5,521.54,2388.09,8131.5,8.4233,392,38.94,23.3154,0
4,11,642.21,1588.75,1395.79,2388.07,9049.29,47.31,522.35,2388.06,8130.08,8.4134,394,39.21,23.4153,0
4,12,642.63,1584.33,1403.67,2388.09,9053.08,47.35,521.77,2388.05,8129.83,8.4208,394,38.93,23.2962,0
4,13,642.24,1587.74,1395.23,2388.06,9053.94,47.29,521.78,2388.06,8127.22,8.433,392,38.87,23.3162,0
4,14,642.62,1583.38,1407.62,2388.05,9045.65,47.49,521.91,2388.07,8134.1,8.4236,393,38.92,23.4073,0
4,15,642.47,1592.08,1401.13,2388.03,9050.65,47.35,521.98,2388.05,8132.16,8.4369,392,38.91,23.3439,0
4,16,642.17,1585.39,1409.84,2388.09,9049.49,47.3,521.66,2388.08,8125.32,8.4203,393,39.04,23.313,0
4,17,642.06,1587.82,1406.43,2388.1,9050.63,47.39,522.35,2388.06,8129.65,8.4309,392,38.95,23.2397,0
4,18,642.36,1589.62,1403.75,2388.08,9047.81,47.52,521.96,2388.09,8132.26,8.4229,393,39.01,23.2961,0
4,19,643.02,1589.9,1406.34,2388.02,9051.51,47.28,521.95,2388.08,8138.08,8.4111,392,39.1,23.2799,0
4,20,642.53,1589.76,1401.19,2388.05,9047.8,47.26,521.62,2388.08,8128.24,8.3897,392,38.91,23.3725,0
4,21,642.49,1593.11,1398.49,2388.05,9056.58,47.33,521.5,2388.07,8139.62,8.4263,393,38.97,23.2878,0
4,22,642.68,1594.65,1405.05,2388.09,9047.38,47.7,521.78,2388.05,8131.9,8.3904,391,39.17,23.2002,0
4,23,642.41,1592.74,1401.8,2388.14,9049.85,47.44,521.97,2388.03,8134.54,8.4255,395,39.12,23.3787,0
4,24,642.51,1589.01,1400.24,2388.08,9056.76,47.46,522.11,2388.09,8127.73,8.4394,390,38.69,23.2943,0
4,25,642.05,1592.65,1399.14,2388.04,9052.67,47.52,521.87,2388.13,8129.9,8.3954,391,38.81,23.3862,0
4,26,642.35,1589.28,1399.54,2388.07,9049.02,47.21,521.71,2388.08,8138.85,8.4235,393,38.95,23.338,0
4,27,642.08,1582.09,1402.27,2388.05,9056.66,47.37,522.37,2388.1,8135.0,8.4328,392,38.85,23.3876,0
4,28,642.59,1583.69,1400.85,2388.09,9049.03,47.61,521.72,2388.11,8131.59,8.4004,390,38.84,23.2796,0
4,29,642.34,1585.53,1401.61,2388.07,9049.24,47.42,521.56,2388.08,8131.82,8.418,393,38.91,23.3161,0
4,30,642.7,1584.4,1403.21,2388.1,9055.69,47.57,521.68,2388.08,8131.94,8.4294,391,38.79,23.357,0
4,31,642.42,1580.87,1400.49,2388.05,9051.85,47.4,521.84,2388.12,8129.66,8.4268,392,38.96,23.3364,0
4,32,642.1,1589.33,1406.42,2388.08,9047.22,47.3,521.76,2388.1,8133.15,8.4672,392,38.85,23.4112,0
4,33,642.79,1590.98,1405.72,2388.11,9052.54,47.34,521.7,2388.02,8136.37,8.4295,393,38.86,23.349,0
4,34,642.29,1587.97,1396.73,2388.06,9051.75,47.5,521.65,2388.06,8130.49,8.4369,392,38.88,23.2764,0
4,35,642.42,1587.89,1398.89,2388.05,9054.05,47.38,521.49,2388.09,8135.26,8.4134,393,38.94,23.3307,0
4,36,642.08,1589.48,1406.77,2388.13,9050.82,47.32,522.12,2388.08,8132.53,8.4194,393,38.87,23.3539,0
4,37,642.62,1582.75,1411.83,2388.06,9050.21,47.28,521.23,2388.07,8133.01,8.4065,391,38.85,23.4505,0
4,38,642.69,1591.19,1400.63,2388.08,9051.77,47.36,521.87,2388.05,8131.17,8.4118,393,39.07,23.4142,0
4,39,642.14,1581.05,1406.06,2388.08,9057.41,47.56,521.81,2388.09,8133.67,8.4111,393,38.76,23.3571,0
4,40,642.77,1596.22,1407.38,2388.04,9053.55,47.38,522.2,2388.09,8134.81,8.3846,391,38.79,23.3047,0
4,41,642.44,1588.31,1403.4,2388.02,9057.66,47.27,521.95,2388.05,8132.78,8.3683,393,39.11,23.3804,0
4,42,642.62,1587.0,1401.08,2388.05,9046.9,47.42,521.83,2388.06,8137.1,8.4684,390,39.04,23.5074,0
4,43,642.12,1589.99,1407.47,2388.09,9056.77,47.47,521.67,2388.09,8132.67,8.4196,393,38.89,23.4416,0
4,44,641.81,1585.87,1403.08,2388.13,9054.81,47.29,522.07,2388.1,8131.23,8.4386,391,39.03,23.4158,0
4,45,642.58,1587.46,1403.12,2388.08,9050.89,47.3,521.96,2388.08,8133.1,8.4115,392,38.98,23.3737,0
4,46,642.99,1584.18,1415.57,2388.03,9052.66,47.54,521.66,2388.06,8135.14,8.4334,393,38.7,23.3137,0
4,47,642.15,1591.57,1409.99,2388.02,9057.44,47.51,521.69,2388.08,8132.89,8.4093,393,38.74,23.2122,0
4,48,642.33,1586.8,1405.17,2388.08,9056.15,47.46,522.02,2388.08,8131.02,8.3869,392,38.97,23.3181,0
4,49,642.82,1590.52,1408.42,2388.09,9050.03,47.52,521.75,2388.11,8130.35,8.3928,392,38.98,23.3336,0
4,50,642.05,1586.99,1403.54,2388.12,9058.09,47.35,521.85,2388.1,8137.83,8.4348,391,38.93,23.2186,0
4,51,642.3,1584.29,1407.61,2388.07,9057.14,47.22,521.8,2388.07,8138.87,8.3844,392,38.85,23.4029,0
4,52,642.82,1593.22,1407.67,2388.11,9053.23,47.31,521.99,2388.13,8137.16,8.4321,394,38.89,23.3655,0
4,53,642.41,1586.77,1407.4,2388.1,9055.97,47.38,521.19,2388.07,8134.39,8.4154,393,39.04,23.4327,0
4,54,642.54,1592.6,1405.04,2388.06,9053.65,47.28,521.34,2388.11,8130.82,8.4348,393,38.93,23.2384,0
4,55,642.02,1587.01,1406.46,2388.06,9053.51,47.16,521.4,2388.09,8139.57,8.401,393,38.82,23.3281,0
4,56,642.8,1594.24,1403.34,2388.03,9052.37,47.35,521.47,2388.05,8134.14,8.42,390,39.01,23.3547,0
4,57,642.3,1585.96,1404.0,2388.08,9051.38,47.43,521.84,2388.11,8132.78,8.4312,392,38.73,23.4221,0
4,58,642.66,1590.94,1405.24,2388.07,9047.2,47.39,522.02,2388.09,8135.85,8.4203,393,38.87,23.2575,0
4,59,642.32,1600.12,1398.12,2388.07,9048.52,47.46,522.35,2388.07,8134.77,8.383,391,38.8,23.3164,0
4,60,642.31,1576.64,1404.66,2388.08,9050.23,47.29,521.94,2388.08,8130.55,8.4349,392,38.96,23.3673,0
4,61,642.56,1587.51,1407.15,2388.1,9059.18,47.39,521.79,2388.04,8138.03,8.4231,392,38.95,23.3748,0
4,62,642.69,1588.08,1407.72,2388.06,9045.33,47.16,521.39,2388.07,8135.29,8.4133,391,38.88,23.2919,0
4,63,642.45,1587.6,1410.95,2388.02,9052.34,47.39,522.11,2388.11,8135.39,8.4424,393,38.86,23.3359,0
4,64,642.68,1591.76,1403.8,2388.06,9049.6,47.33,521.61,2388.06,8139.28,8.4002,393,38.84,23.2918,0
4,65,642.8,1590.85,1407.01,2388.04,9048.79,47.24,522.14,2388.08,8130.59,8.4314,392,39.04,23.4812,0
4,66,642.9,1583.9,1402.56,2388.06,9061.64,47.35,521.43,2388.08,8134.65,8.405,394,38.89,23.3588,0
4,67,642.21,1592.37,1395.74,2388.08,9051.73,47.43,521.63,2388.0,8137.62,8.4517,393,38.87,23.4225,0
4,68,642.44,1587.83,1408.43,2388.09,9054.44,47.53,521.92,2388.02,8131.88,8.433,390,38.85,23.4063,0
4,69,642.74,1588.44,1409.93,2388.06,9060.71,47.33,521.74,2388.06,8137.23,8.4094,391,38.97,23.3788,0
4,70,642.42,1590.37,1403.68,2388.1,9054.66,47.37,521.9,2388.04,8136.58,8.4232,392,38.96,23.2755,0
4,71,642.63,1585.71,1410.7,2388.11,9053.94,47.37,521.71,2388.12,8135.4,8.417,393,38.8,23.3652,0
4,72,642.69,1584.72,1408.21,2388.07,9052.99,47.27,521.5,2388.09,8140.48,8.4053,394,38.89,23.3367,0
4,73,642.35,1588.43,1409.32,2388.15,9058.6,47.4,521.85,2388.08,8137.42,8.4666,394,39.17,23.2982,0
4,74,642.6,1588.1,1407.74,2388.11,9056.63,47.31,521.67,2388.06,8139.0,8.431,394,38.74,23.3864,0
4,75,642.42,1593.17,1400.47,2388.08,9057.3,47.43,521.95,2388.14,8138.83,8.4095,393,38.85,23.3053,0
4,76,641.86,1588.78,1405.44,2388.04,9061.17,47.42,521.95,2388.1,8140.73,8.4142,392,38.82,23.2617,0
4,77,642.77,1588.91,1398.16,2388.03,9062.96,47.32,521.22,2388.07,8137.46,8.423,394,38.95,23.2448,0
4,78,642.66,1587.09,1408.49,2388.06,9053.78,47.46,521.53,2388.04,8137.48,8.4084,392,38.78,23.3512,0
4,79,642.14,1592.26,1407.47,2388.1,9056.85,47.39,521.93,2388.1,8136.08,8.4384,393,39.05,23.4146,0
4,80,642.98,1588.2,1405.22,2388.05,9059.21,47.36,521.78,2388.06,8136.75,8.3982,394,38.92,23.2887,0
4,81,642.26,1582.27,1408.32,2388.04,9052.44,47.39,521.35,2388.06,8135.47,8.4252,392,38.82,23.34,0
4,82,642.66,1582.04,1404.73,2388.05,9053.33,47.3,521.87,2388.1,8136.0,8.4169,392,38.93,23.2496,0
4,83,642.13,1588.16,1406.59,2388.08,9057.38,47.34,521.82,2388.09,8134.95,8.4433,393,38.98,23.3686,0
4,84,642.91,1589.92,1403.9,2388.09,9053.78,47.52,521.63,2388.09,8134.57,8.4081,392,38.72,23.4161,0
4,85,642.29,1579.9,1399.07,2388.05,9063.79,47.27,521.6,2388.09,8143.55,8.4401,394,38.94,23.3839,0
4,86,642.21,1591.36,1407.58,2388.08,9060.26,47.42,521.74,2388.0,8140.42,8.4306,393,38.8,23.3293,0
4,87,642.7,1587.37,1406.05,2388.09,9053.77,47.5,522.01,2388.1,8137.57,8.4359,393,38.92,23.3269,0
4,88,642.68,1584.7,1398.74,2388.1,9067.32,47.32,521.36,2388.0,8141.36,8.4428,394,38.87,23.2128,0
4,89,641.97,1578.65,1394.77,2388.09,9058.52,47.56,522.15,2388.07,8140.68,8.4233,392,38.74,23.3807,0
4,90,643.32,1586.92,1408.45,2388.05,9063.48,47.32,522.22,2388.06,8143.04,8.4484,393,38.98,23.322,0
4,91,642.79,1589.6,1404.18,2388.07,9062.96,47.15,522.23,2388.07,8144.13,8.4301,393,38.87,23.2897,0
4,92,642.41,1590.17,1403.99,2388.08,9055.76,47.55,521.56,2388.12,8143.49,8.4255,393,38.79,23.284,0
4,93,642.24,1588.28,1398.67,2388.09,9054.9,47.58,521.54,2388.1,8140.33,8.3856,392,38.77,23.3528,0
4,94,642.5,1588.54,1406.69,2388.16,9056.18,47.34,521.82,2388.07,8138.34,8.4313,392,38.85,23.3703,0
4,95,642.48,1586.25,1398.8,2388.08,9060.39,47.5,521.88,2388.02,8142.43,8.4065,392,39.05,23.3431,0
4,96,642.18,1578.8,1406.96,2388.05,9059.77,47.36,521.8,2388.07,8137.86,8.4226,392,38.9,23.3729,0
4,97,642.95,1586.68,1411.12,2388.03,9065.08,47.5,521.96,2388.06,8139.63,8.4375,393,38.84,23.2882,0
4,98,643.06,1583.61,1403.34,2388.07,9063.37,47.3,521.65,2388.07,8144.29,8.4055,392,38.87,23.2429,0
4,99,642.79,1592.78,1405.64,2388.11,9063.53,47.28,521.35,2388.11,8133.9,8.4113,392,38.98,23.1897,0
4,100,642.67,1588.11,1406.26,2388.07,9061.39,47.25,521.77,2388.08,8140.27,8.4332,392,38.91,23.3289,0
4,101,642.29,1590.1,1412.21,2388.08,9065.91,47.42,521.3,2388.08,8140.2,8.4383,392,38.89,23.3956,0
4,102,642.5,1593.07,1400.79,2388.06,9064.33,47.54,521.4,2388.04,8142.87,8.435,393,38.75,23.2938,0
4,103,642.83,1596.05,1400.74,2388.06,9056.6,47.39,521.69,2388.03,8138.22,8.4328,393,38.8,23.4523,0
4,104,642.27,1593.03,1403.56,2388.09,9058.91,47.39,522.48,2388.04,8145.23,8.4194,394,38.95,23.3294,0
4,105,642.48,1587.15,1406.58,2388.06,9064.82,47.31,521.63,2388.09,8143.33,8.4449,394,38.93,23.3576,0
4,106,642.24,1588.91,1402.75,2388.07,9061.75,47.53,521.62,2388.11,8143.18,8.444,393,38.88,23.2776,0
4,107,642.55,1585.56,1400.45,2388.09,9066.51,47.4,521.19,2388.11,8147.26,8.4383,392,38.93,23.3614,0
4,108,642.13,1585.18,1412.75,2388.07,9068.42,47.44,521.99,2388.07,8144.81,8.4316,394,38.93,23.3725,0
4,109,642.89,1586.34,1407.61,2388.06,9073.67,47.36,522.15,2388.11,8142.55,8.4531,393,38.87,23.364,0
4,110,642.47,1581.85,1401.8,2388.07,9068.93,47.37,521.74,2388.05,8147.39,8.428,393,39.06,23.4095,0
4,111,642.16,1584.52,1405.22,2388.06,9058.48,47.31,521.69,2388.1,8147.19,8.4456,393,38.81,23.2463,0
4,112,642.15,1597.05,1400.11,2388.04,9072.19,47.42,522.25,2388.12,8143.21,8.4411,394,38.86,23.3104,0
4,113,642.41,1592.69,1416.04,2388.02,9062.6,47.43,521.8,2388.1,8148.24,8.4388,393,38.97,23.3268,0
4,114,642.5,1585.29,1404.61,2388.03,9070.88,47.61,521.65,2388.0,8148.18,8.4342,394,38.84,23.3543,1
